production_id,well_id,date_id,oil_bbl,gas_mcf,water_bbl,downtime_hours,choke_size_64ths,tubing_pressure_psi,casing_pressure_psi
6702,WELL-0016,20241106,467.5,1201.9,621.8,0.0,24,2081,799
6703,WELL-0016,20241107,450.7,1267.5,601.0,0.0,36,2037,689
6704,WELL-0016,20241108,491.6,1398.2,657.1,0.0,24,2010,806
6705,WELL-0016,20241109,471.4,1309.9,631.7,0.0,32,1926,867
6706,WELL-0016,20241110,192.9,524.3,259.1,13.9,24,2078,797
6707,WELL-0016,20241111,512.5,1412.6,690.1,0.0,32,1957,903
6708,WELL-0016,20241112,437.4,1297.5,590.5,0.0,64,1851,819
6709,WELL-0016,20241113,452.7,1368.5,612.6,0.0,64,2077,931
6710,WELL-0016,20241114,477.9,1444.0,648.3,0.0,28,2156,813
6711,WELL-0016,20241115,406.7,1095.9,553.0,0.0,32,2130,941
6712,WELL-0016,20241116,481.6,1412.9,656.5,0.0,24,1920,784
6713,WELL-0016,20241117,512.3,1489.0,700.0,0.0,36,1867,869
6714,WELL-0016,20241118,465.8,1464.2,638.1,0.0,32,1835,856
6715,WELL-0016,20241119,477.3,1327.2,655.4,0.0,24,1922,783
6716,WELL-0016,20241120,482.0,1379.6,663.6,0.0,48,2117,806
6717,WELL-0016,20241121,472.4,1427.4,651.9,0.0,64,1773,847
6718,WELL-0016,20241122,514.1,1582.0,711.2,0.0,28,2218,775
6719,WELL-0016,20241123,456.9,1348.9,633.6,0.0,32,1895,792
6720,WELL-0016,20241124,491.5,1475.7,683.3,0.0,24,1925,743
6721,WELL-0016,20241125,487.5,1430.0,679.5,0.0,36,2007,884
6722,WELL-0016,20241126,477.8,1448.7,667.5,0.0,20,2011,829
6723,WELL-0016,20241127,372.5,1089.0,521.6,6.3,28,1790,749
6724,WELL-0016,20241128,451.6,1280.3,634.1,0.0,48,1916,751
6725,WELL-0016,20241129,414.6,1084.2,583.5,0.0,48,1810,903
6726,WELL-0016,20241130,459.5,1366.7,648.3,0.0,64,2143,907
6727,WELL-0016,20241201,453.7,1366.0,641.7,0.0,28,2009,985
6728,WELL-0016,20241202,451.2,1320.3,639.8,0.0,32,1847,857
6729,WELL-0016,20241203,483.8,1508.5,687.8,0.0,48,2268,885
6730,WELL-0016,20241204,425.8,1271.1,606.7,0.0,40,2047,808
6731,WELL-0016,20241205,495.0,1412.8,707.1,0.0,20,2010,812
6732,WELL-0016,20241206,487.2,1494.9,697.7,0.0,48,2022,790
6733,WELL-0016,20241207,448.6,1238.7,644.0,0.0,24,2017,782
6734,WELL-0016,20241208,255.9,712.9,368.3,11.9,64,1968,872
6735,WELL-0016,20241209,406.6,1080.9,586.6,0.0,64,1759,803
6736,WELL-0016,20241210,450.4,1456.3,651.5,0.0,20,1960,651
6737,WELL-0016,20241211,484.6,1332.4,702.6,0.0,64,1817,922
6738,WELL-0016,20241212,404.9,1212.3,588.5,0.0,40,1909,809
6739,WELL-0016,20241213,421.5,1315.7,614.3,0.0,40,1877,822
6740,WELL-0016,20241214,447.3,1247.4,653.4,0.0,36,2089,732
6741,WELL-0016,20241215,419.6,1385.0,614.4,0.0,24,1926,1000
6742,WELL-0016,20241216,440.1,1206.0,646.1,0.0,64,1943,805
6743,WELL-0016,20241217,451.5,1356.8,664.5,0.0,24,1929,960
6744,WELL-0016,20241218,419.5,1190.6,619.0,0.0,40,1985,918
6745,WELL-0016,20241219,473.4,1339.8,700.2,0.0,64,1780,821
6746,WELL-0016,20241220,473.5,1372.7,702.1,0.0,20,1838,684
6747,WELL-0016,20241221,425.9,1264.3,633.2,0.0,48,1999,895
6748,WELL-0016,20241222,385.3,1258.2,574.1,0.0,24,1818,914
6749,WELL-0016,20241223,442.0,1315.9,660.3,0.0,36,1731,819
6750,WELL-0016,20241224,469.2,1326.6,702.7,0.0,20,1990,774
6751,WELL-0016,20241225,393.0,1278.8,590.1,0.0,40,2000,791
6752,WELL-0016,20241226,443.6,1364.3,667.7,0.0,20,1730,796
6753,WELL-0016,20241227,386.1,1059.8,582.7,0.0,40,1803,877
6754,WELL-0016,20241228,427.0,1201.3,646.0,0.0,20,1865,771
6755,WELL-0016,20241229,475.4,1327.1,721.0,0.0,24,1851,841
6756,WELL-0016,20241230,437.9,1387.0,665.8,0.0,28,2056,889
6757,WELL-0016,20241231,415.8,1197.4,633.8,0.0,36,1926,798
6758,WELL-0016,20250101,350.6,990.3,535.8,0.0,20,1861,838
6759,WELL-0016,20250102,383.2,1196.1,587.1,0.0,36,1989,771
6760,WELL-0016,20250103,394.1,1086.9,605.3,0.0,24,1877,799
6761,WELL-0016,20250104,403.8,1136.8,621.7,0.0,28,1643,794
6762,WELL-0016,20250105,431.1,1337.2,665.3,0.0,32,2105,808
6763,WELL-0016,20250106,396.0,1260.3,612.8,0.0,40,1839,650
6764,WELL-0016,20250107,402.5,1218.5,624.3,0.0,36,1947,817
6765,WELL-0016,20250108,431.0,1325.1,670.3,0.0,24,1842,880
6766,WELL-0016,20250109,421.0,1249.7,656.4,0.0,24,1943,850
6767,WELL-0016,20250110,368.3,1153.7,575.6,0.0,48,1828,744
6768,WELL-0016,20250111,426.6,1299.1,668.4,0.0,24,2109,812
6769,WELL-0016,20250112,461.2,1317.3,724.5,0.0,20,2126,780
6770,WELL-0016,20250113,392.2,1280.3,617.7,0.0,40,1690,753
6771,WELL-0016,20250114,419.7,1321.8,662.7,0.0,32,1924,644
6772,WELL-0016,20250115,390.6,1052.8,618.2,0.0,24,1856,642
6773,WELL-0016,20250116,390.6,1173.8,619.9,0.0,36,1861,844
6774,WELL-0016,20250117,422.9,1219.6,672.8,0.0,28,1841,787
6775,WELL-0016,20250118,116.5,366.2,185.8,16.9,36,1611,919
6776,WELL-0016,20250119,410.0,1089.4,655.6,0.0,36,1974,737
6777,WELL-0016,20250120,382.4,1042.9,613.0,0.0,48,1904,918
6778,WELL-0016,20250121,407.7,1203.5,655.2,0.0,32,1784,821
6779,WELL-0016,20250122,401.1,1242.2,646.2,0.0,24,1952,790
6780,WELL-0016,20250123,404.7,1296.4,653.7,0.0,48,1597,858
6781,WELL-0016,20250124,426.4,1247.5,690.6,0.0,40,1894,931
6782,WELL-0016,20250125,355.2,993.6,576.6,0.0,24,2124,862
6783,WELL-0016,20250126,407.5,1209.3,663.3,0.0,64,1805,712
6784,WELL-0016,20250127,179.4,556.6,292.8,12.6,40,1932,782
6785,WELL-0016,20250128,382.0,1102.0,624.9,0.0,28,1795,761
6786,WELL-0016,20250129,360.0,1062.4,590.4,0.0,40,1941,743
6787,WELL-0016,20250130,379.2,1175.0,623.5,0.0,24,1821,841
6788,WELL-0016,20250131,400.3,1214.0,659.9,0.0,36,1582,696
6789,WELL-0016,20250201,373.1,1111.6,616.6,0.0,28,1808,896
6790,WELL-0016,20250202,342.0,1052.5,566.7,0.0,28,1768,772
6791,WELL-0016,20250203,425.0,1190.2,706.0,0.0,64,1899,839
6792,WELL-0016,20250204,372.4,1127.6,620.2,0.0,36,1732,762
6793,WELL-0016,20250205,421.6,1355.0,703.9,0.0,40,1663,786
6794,WELL-0016,20250206,380.5,1123.8,636.9,0.0,20,1981,652
6795,WELL-0016,20250207,409.9,1358.4,687.9,0.0,24,1785,718
6796,WELL-0016,20250208,389.6,1170.2,655.6,0.0,24,1710,832
6797,WELL-0016,20250209,388.8,1205.2,656.0,0.0,40,1887,791
6798,WELL-0016,20250210,285.7,849.2,483.3,6.2,36,1872,846
6799,WELL-0016,20250211,415.9,1226.2,705.2,0.0,24,1842,684
6800,WELL-0016,20250212,402.6,1091.6,684.4,0.0,64,1852,853
6801,WELL-0016,20250213,350.0,1083.3,596.6,0.0,20,1819,686
6802,WELL-0016,20250214,355.5,1066.2,607.5,0.0,40,1691,747
6803,WELL-0016,20250215,363.4,1148.9,622.5,0.0,36,1930,758
6804,WELL-0016,20250216,403.2,1234.7,692.6,0.0,36,1933,897
6805,WELL-0016,20250217,346.9,1037.2,597.4,0.0,20,1943,593
6806,WELL-0016,20250218,365.8,1155.3,631.6,0.0,28,2021,877
6807,WELL-0016,20250219,334.7,1028.4,579.3,0.0,64,2111,642
6808,WELL-0016,20250220,363.2,1174.4,630.4,0.0,24,1928,803
6809,WELL-0016,20250221,407.8,1177.6,709.6,0.0,24,1908,684
6810,WELL-0016,20250222,164.4,476.3,286.8,13.0,40,1632,671
6811,WELL-0016,20250223,266.9,822.5,466.7,5.9,40,1860,769
6812,WELL-0016,20250224,388.0,1114.5,680.3,0.0,36,1878,841
6813,WELL-0016,20250225,346.2,962.9,608.6,0.0,64,1943,690
6814,WELL-0016,20250226,343.9,1080.6,606.1,0.0,36,2004,793
6815,WELL-0016,20250227,360.1,1140.0,636.3,0.0,32,1648,785
6816,WELL-0016,20250228,333.0,979.8,590.1,0.0,28,1636,781
6817,WELL-0016,20250301,359.4,1094.5,638.5,0.0,28,2089,856
6818,WELL-0016,20250302,356.9,1061.7,635.6,0.0,40,1816,964
6819,WELL-0016,20250303,381.8,1191.1,681.9,0.0,48,1811,621
6820,WELL-0016,20250304,358.4,1080.5,641.7,0.0,36,1744,716
6821,WELL-0016,20250305,416.2,1167.6,747.2,0.0,28,1913,872
6822,WELL-0016,20250306,399.2,1272.8,718.6,0.0,24,1676,821
6823,WELL-0016,20250307,390.1,1157.5,704.0,0.0,48,2046,825
6824,WELL-0016,20250308,353.3,1087.9,639.1,0.0,24,1921,746
6825,WELL-0016,20250309,360.7,1019.5,654.3,0.0,24,2001,733
6826,WELL-0016,20250310,303.6,848.4,552.1,0.0,64,1739,860
6827,WELL-0016,20250311,347.5,1118.6,633.7,0.0,32,1799,848
6828,WELL-0016,20250312,365.5,1106.2,668.2,0.0,40,1687,768
6829,WELL-0016,20250313,362.5,1060.2,664.5,0.0,40,1581,731
6830,WELL-0016,20250314,336.6,1077.0,618.7,0.0,20,1701,676
6831,WELL-0016,20250315,364.9,1153.4,672.5,0.0,64,1732,842
6832,WELL-0016,20250316,347.1,981.0,641.3,0.0,32,1735,748
6833,WELL-0016,20250317,352.1,1066.6,652.3,0.0,48,1763,854
6834,WELL-0016,20250318,374.9,1199.4,696.3,0.0,24,1738,741
6835,WELL-0016,20250319,339.1,1020.9,631.4,0.0,24,1888,729
6836,WELL-0016,20250320,353.9,1050.0,660.8,0.0,20,1733,842
6837,WELL-0016,20250321,366.2,1039.2,685.7,0.0,48,1944,801
6838,WELL-0016,20250322,392.0,1013.4,735.9,0.0,24,1701,817
6839,WELL-0016,20250323,300.3,911.2,565.2,0.0,24,1727,819
6840,WELL-0016,20250324,364.1,1186.3,687.1,0.0,40,1981,691
6841,WELL-0016,20250325,340.4,1069.3,644.0,0.0,36,1663,799
6842,WELL-0016,20250326,340.4,940.3,645.7,0.0,24,2030,746
6843,WELL-0016,20250327,327.5,1024.6,622.9,0.0,48,1929,767
6844,WELL-0016,20250328,368.6,1135.6,703.0,0.0,36,1752,783
6845,WELL-0016,20250329,360.5,1005.4,689.4,0.0,36,1815,794
6846,WELL-0016,20250330,321.8,992.0,616.9,0.0,36,1802,746
6847,WELL-0016,20250331,335.3,989.6,644.7,0.0,24,1889,689
6848,WELL-0016,20250401,327.9,1037.3,632.2,0.0,36,1795,843
6849,WELL-0016,20250402,342.7,1083.0,662.5,0.0,24,1910,734
6850,WELL-0016,20250403,327.1,1025.7,633.9,0.0,20,1912,774
6851,WELL-0016,20250404,322.4,1032.0,626.4,0.0,36,1811,531
6852,WELL-0016,20250405,337.9,1059.8,658.4,0.0,28,2069,666
6853,WELL-0016,20250406,367.9,1152.0,718.8,0.0,20,1694,737
6854,WELL-0016,20250407,329.7,1034.1,645.9,0.0,20,1826,729
6855,WELL-0016,20250408,356.7,960.5,700.7,0.0,36,1938,902
6856,WELL-0016,20250409,333.7,993.3,657.1,0.0,40,1563,844
6857,WELL-0016,20250410,349.2,1000.1,689.5,0.0,40,1762,660
6858,WELL-0016,20250411,333.1,934.2,659.5,0.0,28,1885,677
6859,WELL-0016,20250412,325.0,1064.2,645.3,0.0,20,1744,769
6860,WELL-0016,20250413,339.7,1055.6,676.2,0.0,64,1755,693
6861,WELL-0016,20250414,355.3,1059.4,709.2,0.0,36,1901,734
6862,WELL-0016,20250415,351.2,1027.1,702.9,0.0,32,1688,677
6863,WELL-0016,20250416,312.2,1047.8,626.5,0.0,32,1991,647
6864,WELL-0016,20250417,388.4,1125.0,781.6,0.0,24,1675,653
6865,WELL-0016,20250418,343.5,1110.1,693.0,0.0,20,1813,735
6866,WELL-0016,20250419,344.3,1065.6,696.5,0.0,48,1681,741
6867,WELL-0016,20250420,336.0,1031.8,681.7,0.0,32,1799,842
6868,WELL-0016,20250421,350.7,1151.4,713.5,0.0,32,1532,729
6869,WELL-0016,20250422,319.3,1013.6,651.3,0.0,40,1934,651
6870,WELL-0016,20250423,333.9,1011.6,682.9,0.0,40,1687,710
6871,WELL-0016,20250424,300.2,949.3,615.6,0.0,48,1792,748
6872,WELL-0016,20250425,330.3,1111.2,679.4,0.0,32,1738,717
6873,WELL-0016,20250426,333.4,1102.9,687.5,0.0,64,1854,684
6874,WELL-0016,20250427,327.7,1005.7,677.6,0.0,28,1705,677
6875,WELL-0016,20250428,320.3,986.9,664.1,0.0,64,1712,845
6876,WELL-0016,20250429,33.6,95.2,69.9,21.3,24,1834,762
6877,WELL-0016,20250430,333.6,1066.9,695.5,0.0,20,1758,738
6878,WELL-0016,20250501,303.9,938.0,635.3,0.0,24,1714,849
6879,WELL-0016,20250502,346.6,1030.4,726.6,0.0,64,1802,738
6880,WELL-0016,20250503,322.4,1023.7,677.8,0.0,32,2058,703
6881,WELL-0016,20250504,306.6,880.6,646.3,0.0,64,1668,650
6882,WELL-0016,20250505,151.0,473.3,319.2,13.6,20,1746,754
6883,WELL-0016,20250506,327.0,978.2,693.1,0.0,28,1936,768
6884,WELL-0016,20250507,340.3,1110.4,723.2,0.0,28,1906,783
6885,WELL-0016,20250508,310.6,966.5,662.0,0.0,32,1669,674
6886,WELL-0016,20250509,318.8,948.4,681.2,0.0,40,1697,822
6887,WELL-0016,20250510,305.6,936.5,655.0,0.0,24,1526,858
6888,WELL-0016,20250511,334.7,1080.7,719.2,0.0,36,1712,770
6889,WELL-0016,20250512,322.7,940.7,695.3,0.0,64,1572,576
6890,WELL-0016,20250513,340.5,1110.7,735.8,0.0,28,1776,914
6891,WELL-0016,20250514,323.8,887.0,701.6,0.0,24,1931,695
6892,WELL-0016,20250515,294.6,861.1,640.1,0.0,40,1671,687
6893,WELL-0016,20250516,335.9,945.4,731.8,0.0,20,1781,733
6894,WELL-0016,20250517,325.3,1001.3,710.7,0.0,64,1807,718
6895,WELL-0016,20250518,332.8,1092.6,729.1,0.0,28,1672,697
6896,WELL-0016,20250519,334.6,1030.0,735.3,0.0,64,1917,663
6897,WELL-0016,20250520,293.8,1031.3,647.3,0.0,64,1817,797
6898,WELL-0016,20250521,20.4,62.3,45.2,22.4,32,1827,715
6899,WELL-0016,20250522,271.7,868.5,602.1,0.0,28,1739,666
6900,WELL-0016,20250523,320.3,1024.6,711.8,0.0,20,1940,779
6901,WELL-0016,20250524,291.8,940.8,650.2,0.0,36,1572,714
6902,WELL-0016,20250525,316.7,1021.9,707.8,0.0,64,1803,913
6903,WELL-0016,20250526,325.6,1125.7,729.6,0.0,40,1957,651
6904,WELL-0016,20250527,297.6,935.9,668.8,0.0,40,1848,775
6905,WELL-0016,20250528,298.2,869.8,671.9,0.0,36,1708,737
6906,WELL-0016,20250529,322.6,961.5,729.0,0.0,24,1667,794
6907,WELL-0016,20250530,331.4,1056.7,750.9,0.0,20,1902,861
6908,WELL-0016,20250531,300.5,916.8,682.8,0.0,20,1825,675
6909,WELL-0016,20250601,318.0,985.5,724.7,0.0,20,1849,731
6910,WELL-0016,20250602,313.6,948.2,716.8,0.0,32,1693,796
6911,WELL-0016,20250603,302.5,999.1,693.3,0.0,20,1861,678
6912,WELL-0016,20250604,301.6,882.0,693.2,0.0,20,1882,698
6913,WELL-0016,20250605,339.1,1027.7,781.6,0.0,24,1620,657
6914,WELL-0016,20250606,302.0,971.0,698.1,0.0,28,1774,670
6915,WELL-0016,20250607,331.9,1093.2,769.5,0.0,48,1757,562
6916,WELL-0016,20250608,307.4,903.5,714.8,0.0,20,1852,676
6917,WELL-0016,20250609,287.6,933.5,670.5,0.0,20,1606,720
6918,WELL-0016,20250610,303.4,976.3,709.5,0.0,40,1879,612
6919,WELL-0016,20250611,305.5,899.8,716.4,0.0,48,1920,653
6920,WELL-0016,20250612,328.2,992.6,771.7,0.0,28,1679,704
6921,WELL-0016,20250613,264.5,813.1,623.8,0.0,48,1727,751
6922,WELL-0016,20250614,297.0,919.7,702.4,0.0,48,1733,755
6923,WELL-0016,20250615,298.8,941.3,708.8,0.0,64,1722,742
6924,WELL-0016,20250616,282.4,855.2,671.6,0.0,48,1801,734
6925,WELL-0016,20250617,300.9,987.6,717.7,0.0,64,1608,674
6926,WELL-0016,20250618,298.9,837.6,715.2,0.0,24,1824,811
6927,WELL-0016,20250619,290.6,834.2,697.3,0.0,28,1643,619
6928,WELL-0016,20250620,300.6,1008.4,723.3,0.0,24,1648,753
6929,WELL-0016,20250621,229.6,691.2,554.1,6.2,64,1601,859
6930,WELL-0016,20250622,310.4,978.6,751.2,0.0,20,1831,718
6931,WELL-0016,20250623,283.0,886.8,686.9,0.0,28,1693,818
6932,WELL-0016,20250624,274.3,849.8,667.9,0.0,48,1856,757
6933,WELL-0016,20250625,294.1,941.1,718.0,0.0,36,1618,607
6934,WELL-0016,20250626,271.9,921.8,665.8,0.0,20,1867,640
6935,WELL-0016,20250627,270.5,880.8,664.2,0.0,64,1700,781
6936,WELL-0016,20250628,304.1,890.6,748.9,0.0,32,1829,827
6937,WELL-0016,20250629,298.7,976.6,738.0,0.0,36,1767,581
6938,WELL-0016,20250630,285.5,939.5,707.3,0.0,20,1686,863
6939,WELL-0017,20240303,503.8,996.3,279.2,0.0,28,2177,794
6940,WELL-0017,20240304,565.0,1227.0,314.0,0.0,32,2273,770
6941,WELL-0017,20240305,552.0,1129.8,307.5,0.0,24,2194,995
6942,WELL-0017,20240306,565.6,1205.4,316.0,0.0,36,2163,995
6943,WELL-0017,20240307,528.9,1040.6,296.2,0.0,40,2097,947
6944,WELL-0017,20240308,527.3,1011.6,296.1,0.0,32,2213,890
6945,WELL-0017,20240309,571.7,1136.3,321.9,0.0,20,2253,833
6946,WELL-0017,20240310,517.7,1082.1,292.2,0.0,64,2050,952
6947,WELL-0017,20240311,510.7,1034.0,289.0,0.0,40,2092,784
6948,WELL-0017,20240312,529.3,1103.3,300.3,0.0,32,2414,826
6949,WELL-0017,20240313,510.0,1071.3,290.1,0.0,40,2235,918
6950,WELL-0017,20240314,566.4,1128.7,323.1,0.0,24,2110,916
6951,WELL-0017,20240315,493.3,978.9,282.1,0.0,64,2415,886
6952,WELL-0017,20240316,470.5,955.5,269.8,0.0,64,1812,847
6953,WELL-0017,20240317,468.4,839.1,269.3,0.0,20,2234,987
6954,WELL-0017,20240318,536.4,1091.4,309.1,0.0,48,1971,972
6955,WELL-0017,20240319,571.8,1170.7,330.4,0.0,36,2080,903
6956,WELL-0017,20240320,482.8,995.8,279.7,0.0,36,2137,866
6957,WELL-0017,20240321,504.3,1098.3,292.9,0.0,64,2122,740
6958,WELL-0017,20240322,508.4,1188.1,296.0,0.0,28,2201,915
6959,WELL-0017,20240323,483.7,999.5,282.4,0.0,28,2143,909
6960,WELL-0017,20240324,473.3,931.4,277.0,0.0,32,2116,888
6961,WELL-0017,20240325,428.4,846.7,251.4,0.0,48,2312,844
6962,WELL-0017,20240326,520.3,1080.2,306.1,0.0,40,2278,883
6963,WELL-0017,20240327,532.3,1180.6,314.0,0.0,24,2189,771
6964,WELL-0017,20240328,501.1,984.3,296.4,0.0,64,2267,809
6965,WELL-0017,20240329,279.6,618.9,165.8,10.5,32,2204,878
6966,WELL-0017,20240330,480.7,938.8,285.7,0.0,20,2231,926
6967,WELL-0017,20240331,508.0,1063.5,302.7,0.0,64,2182,938
6968,WELL-0017,20240401,490.2,1005.9,292.9,0.0,64,2191,894
6969,WELL-0017,20240402,458.7,884.4,274.7,0.0,40,2183,824
6970,WELL-0017,20240403,484.7,937.3,291.1,0.0,40,2063,848
6971,WELL-0017,20240404,464.3,1038.7,279.6,0.0,64,2159,988
6972,WELL-0017,20240405,465.6,947.4,281.1,0.0,64,2266,781
6973,WELL-0017,20240406,481.0,1071.1,291.1,0.0,24,2263,911
6974,WELL-0017,20240407,453.2,928.1,275.0,0.0,36,2384,853
6975,WELL-0017,20240408,467.2,1016.8,284.2,0.0,20,2009,889
6976,WELL-0017,20240409,451.2,931.0,275.1,0.0,28,2109,925
6977,WELL-0017,20240410,434.1,916.8,265.4,0.0,20,2202,752
6978,WELL-0017,20240411,470.1,956.5,288.1,0.0,48,2221,811
6979,WELL-0017,20240412,425.8,932.6,261.6,0.0,40,2169,837
6980,WELL-0017,20240413,470.9,1029.3,290.1,0.0,20,2000,942
6981,WELL-0017,20240414,423.1,905.0,261.3,0.0,24,1957,996
6982,WELL-0017,20240415,457.0,1025.2,283.0,0.0,36,2136,899
6983,WELL-0017,20240416,364.8,828.3,226.4,5.3,36,2030,844
6984,WELL-0017,20240417,430.9,823.6,268.2,0.0,32,2218,880
6985,WELL-0017,20240418,478.8,1019.6,298.7,0.0,32,2096,795
6986,WELL-0017,20240419,460.1,926.4,287.8,0.0,24,2160,902
6987,WELL-0017,20240420,446.1,930.8,279.7,0.0,32,2263,794
6988,WELL-0017,20240421,435.7,897.4,273.9,0.0,32,2009,924
6989,WELL-0017,20240422,431.1,883.3,271.7,0.0,64,2059,875
6990,WELL-0017,20240423,450.0,855.3,284.4,0.0,24,2104,927
6991,WELL-0017,20240424,460.1,994.2,291.5,0.0,48,2017,946
6992,WELL-0017,20240425,423.9,899.0,269.2,0.0,40,2162,714
6993,WELL-0017,20240426,290.6,608.7,185.0,9.4,48,2101,854
6994,WELL-0017,20240427,407.6,806.1,260.2,0.0,40,1862,745
6995,WELL-0017,20240428,430.9,955.5,275.7,0.0,24,2185,853
6996,WELL-0017,20240429,450.5,881.8,289.0,0.0,32,2079,863
6997,WELL-0017,20240430,436.7,896.2,280.9,0.0,64,1938,898
6998,WELL-0017,20240501,446.7,950.6,288.0,0.0,40,2172,952
6999,WELL-0017,20240502,416.7,850.4,269.4,0.0,64,2325,819
7000,WELL-0017,20240503,393.7,853.4,255.1,0.0,24,2306,816
7001,WELL-0017,20240504,450.2,864.5,292.4,0.0,64,2061,923
7002,WELL-0017,20240505,430.3,901.8,280.2,0.0,40,2383,898
7003,WELL-0017,20240506,435.0,1014.3,284.0,0.0,28,2150,882
7004,WELL-0017,20240507,401.3,815.1,262.7,0.0,40,2071,711
7005,WELL-0017,20240508,423.9,847.7,278.2,0.0,48,2385,876
7006,WELL-0017,20240509,408.2,813.3,268.5,0.0,48,2370,1020
7007,WELL-0017,20240510,377.0,735.1,248.6,0.0,32,2146,765
7008,WELL-0017,20240511,446.2,947.3,295.0,0.0,48,2115,923
7009,WELL-0017,20240512,446.0,900.1,295.6,0.0,24,2250,837
7010,WELL-0017,20240513,383.2,813.6,254.7,0.0,48,2106,860
7011,WELL-0017,20240514,439.2,884.3,292.6,0.0,64,2085,896
7012,WELL-0017,20240515,423.3,794.8,282.7,0.0,48,2093,793
7013,WELL-0017,20240516,428.6,907.3,286.9,0.0,24,2075,749
7014,WELL-0017,20240517,393.0,772.2,263.8,0.0,32,2093,909
7015,WELL-0017,20240518,398.8,893.0,268.3,0.0,32,2200,894
7016,WELL-0017,20240519,366.6,819.8,247.3,0.0,28,2246,820
7017,WELL-0017,20240520,343.2,749.3,232.0,0.0,28,2281,762
7018,WELL-0017,20240521,387.9,768.7,263.0,0.0,64,2166,806
7019,WELL-0017,20240522,397.9,808.7,270.4,0.0,32,2014,748
7020,WELL-0017,20240523,434.5,1033.5,296.0,0.0,40,2190,789
7021,WELL-0017,20240524,398.7,825.5,272.3,0.0,36,2021,816
7022,WELL-0017,20240525,344.5,651.2,235.9,0.0,32,2070,940
7023,WELL-0017,20240526,381.0,706.9,261.5,0.0,28,2304,1028
7024,WELL-0017,20240527,355.7,746.9,244.7,0.0,48,2114,947
7025,WELL-0017,20240528,346.6,719.1,239.1,0.0,64,2169,910
7026,WELL-0017,20240529,401.5,755.1,277.6,0.0,20,2116,942
7027,WELL-0017,20240530,364.5,769.2,252.7,0.0,32,2213,916
7028,WELL-0017,20240531,328.2,646.9,228.1,0.0,24,2215,926
7029,WELL-0017,20240601,337.1,637.6,234.8,0.0,24,2112,866
7030,WELL-0017,20240602,404.7,847.8,282.7,0.0,20,2127,846
7031,WELL-0017,20240603,341.3,684.9,239.0,0.0,40,2140,800
7032,WELL-0017,20240604,376.6,820.0,264.3,0.0,20,2082,981
7033,WELL-0017,20240605,355.4,714.9,250.0,0.0,28,2221,794
7034,WELL-0017,20240606,366.8,768.1,258.7,0.0,32,1976,873
7035,WELL-0017,20240607,353.6,785.2,250.0,0.0,28,2200,975
7036,WELL-0017,20240608,390.6,824.5,276.8,0.0,24,1834,862
7037,WELL-0017,20240609,345.4,704.7,245.4,0.0,28,2305,921
7038,WELL-0017,20240610,118.0,249.6,84.0,16.0,48,1937,972
7039,WELL-0017,20240611,336.6,722.7,240.4,0.0,64,2265,859
7040,WELL-0017,20240612,366.1,736.8,262.1,0.0,20,2225,1065
7041,WELL-0017,20240613,352.9,718.9,253.2,0.0,20,1986,903
7042,WELL-0017,20240614,311.1,622.8,223.8,0.0,64,2365,765
7043,WELL-0017,20240615,353.8,693.4,255.1,0.0,48,1984,845
7044,WELL-0017,20240616,367.1,852.3,265.4,0.0,36,2011,916
7045,WELL-0017,20240617,370.5,771.9,268.5,0.0,64,2395,821
7046,WELL-0017,20240618,370.5,726.4,269.2,0.0,48,2200,855
7047,WELL-0017,20240619,355.8,739.4,259.1,0.0,24,2025,981
7048,WELL-0017,20240620,329.8,716.2,240.8,0.0,36,2089,848
7049,WELL-0017,20240621,349.5,745.0,255.8,0.0,48,2205,817
7050,WELL-0017,20240622,370.1,776.2,271.5,0.0,36,1883,802
7051,WELL-0017,20240623,364.6,775.0,268.2,0.0,40,2060,853
7052,WELL-0017,20240624,335.2,778.7,247.1,0.0,20,2086,936
7053,WELL-0017,20240625,360.2,816.4,266.2,0.0,20,1832,811
7054,WELL-0017,20240626,342.8,752.2,254.0,0.0,36,2067,839
7055,WELL-0017,20240627,373.1,737.3,277.1,0.0,28,1994,864
7056,WELL-0017,20240628,344.3,727.6,256.3,0.0,40,1919,752
7057,WELL-0017,20240629,358.1,709.9,267.3,0.0,36,2281,820
7058,WELL-0017,20240630,369.2,750.0,276.3,0.0,20,2127,892
7059,WELL-0017,20240701,358.7,738.3,269.1,0.0,40,2241,812
7060,WELL-0017,20240702,369.2,786.4,277.6,0.0,32,2272,914
7061,WELL-0017,20240703,341.1,690.0,257.1,0.0,32,2124,732
7062,WELL-0017,20240704,320.8,682.7,242.4,0.0,32,2179,709
7063,WELL-0017,20240705,327.6,694.3,248.2,0.0,48,1965,879
7064,WELL-0017,20240706,108.7,224.4,82.6,16.3,32,1857,795
7065,WELL-0017,20240707,348.4,714.4,265.2,0.0,24,2073,801
7066,WELL-0017,20240708,341.5,735.6,260.6,0.0,20,2247,763
7067,WELL-0017,20240709,327.8,701.1,250.7,0.0,48,2169,651
7068,WELL-0017,20240710,356.3,786.5,273.2,0.0,48,2249,940
7069,WELL-0017,20240711,346.3,784.5,266.2,0.0,64,2088,747
7070,WELL-0017,20240712,328.2,717.2,252.9,0.0,48,2197,930
7071,WELL-0017,20240713,329.2,692.4,254.3,0.0,28,2025,866
7072,WELL-0017,20240714,317.3,648.1,245.7,0.0,28,2023,844
